2025-08-21 14:28:54 | INFO     | __init__             | 📀 Database inicializado: C:\ProgramData\anaconda3\envs\bet365\lol_api\data\lol_odds.db
2025-08-21 14:28:54 | INFO     | run_update           | ============================================================
2025-08-21 14:28:54 | INFO     | run_update           | 🚀 INICIANDO ATUALIZAÇÃO DO BANCO DE ODDS LOL
2025-08-21 14:28:54 | INFO     | run_update           | ============================================================
2025-08-21 14:28:54 | INFO     | run_update           | 
📅 FASE 1: Buscando eventos...
2025-08-21 14:28:54 | INFO     | fetch_upcoming_events | 🔍 Buscando eventos para os próximos 3 dias
2025-08-21 14:28:54 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-21
2025-08-21 14:28:56 | INFO     | fetch_upcoming_events |    ✅ 17 jogos de LoL encontrados
2025-08-21 14:28:56 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-22
2025-08-21 14:28:56 | INFO     | fetch_upcoming_events |    ✅ 17 jogos de LoL encontrados
2025-08-21 14:28:56 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-23
2025-08-21 14:28:56 | INFO     | fetch_upcoming_events |    ✅ 14 jogos de LoL encontrados
2025-08-21 14:28:56 | INFO     | fetch_upcoming_events | 📅 Buscando eventos para 2025-08-24
2025-08-21 14:28:57 | INFO     | fetch_upcoming_events |    ✅ 8 jogos de LoL encontrados
2025-08-21 14:28:57 | INFO     | fetch_upcoming_events | 📊 Total de eventos encontrados: 56
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: DRX.Ch vs KT Rolster.Ch - LOL - LCK CL Rounds 3-5
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Nongshim.EA vs Hanwha Life Esports.Ch - LOL - LCK CL Rounds 3-5
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: KT Rolster vs Hanwha Life Esports - LOL - LCK
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Ultra Prime vs EDward Gaming - LOL - LPL Split 3
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: OKSavingsBank BRION vs BNK FearX - LOL - LCK
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: JD Gaming vs Bilibili Gaming - LOL - LPL Split 3
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Besiktas Esports vs The Forbidden Five - LOL - TCL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: BoostGate Esports vs ULF Esports - LOL - TCL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Los Ratones vs Rich Gang - LOL - NLC Summer Playoffs
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Galions vs Joblife - LOL - LFL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Los Heretics vs UCAM Esports - LOL - Superliga Summer Split Playoffs
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Dark Passage vs Papara SuperMassive - LOL - TCL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: A One Man Army vs Myth Esports - LOL - ROL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Partizan Sangal vs Lenovo Legion Honved - LOL - EBL Summer Playoffs
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Bushido Wildcats vs Misa Esports - LOL - TCL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Senshi eSports vs Aurora - LOL - ROL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Keypulse Esports vs The Otter Side - LOL - LPLOL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: T1.EA vs BNK FearX.Y - LOL - LCK CL Rounds 3-5
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Dplus KIA.Ch vs OKSavingsBank BRION.Ch - LOL - LCK CL Rounds 3-5
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Nongshim RedForce vs T1 - LOL - LCK
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Invictus Gaming vs FunPlus Phoenix - LOL - LPL Split 3
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: PSG Talon vs DetonatioN FocusMe - LOL - LCP Season Finals
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Dplus KIA vs DRX - LOL - LCK
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: EDward Gaming vs LGD Gaming - LOL - LPL Split 3
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: CTBC Flying Oyster vs GAM Esports - LOL - LCP Season Finals
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Misa Esports vs The Forbidden Five - LOL - TCL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Bushido Wildcats vs Dark Passage - LOL - TCL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Ici Japon Corp. Esport vs Team BDS.A - LOL - LFL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Papara SuperMassive vs BoostGate Esports - LOL - TCL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: ULF Esports vs Besiktas Esports - LOL - TCL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Evolve Esports vs ZeroZone Gaming - LOL - LPLOL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Gentle Mates vs BK ROG Esports - LOL - LFL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Blue Otter vs Conviction - LOL - NACL Split 2 Playoffs
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: NORTHS FURY vs Hurricane of Feathers - LOL - LPLOL Summer
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Dorado Gaming vs Luminosity Gaming - LOL - NACL Split 2 Playoffs
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Hanwha Life Esports vs Gen.G - LOL - LCK
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: LNG Esports vs ThunderTalk Gaming - LOL - LPL Split 3
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: OKSavingsBank BRION vs DN Freecs - LOL - LCK
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Team WE vs Top Esports - LOL - LPL Split 3
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Chiefs Esports Club vs Fukuoka SB Hawks gaming - LOL - LCP Season Finals
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Weibo Gaming vs Invictus Gaming - LOL - LPL Split 3
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: Tan'i eSports CZ vs Team UNiTY - LOL - Hitpoint Masters Summer Playoffs
2025-08-21 14:28:57 | INFO     | save_events          | ✅ Novo evento: MGN Vikings Esports vs Team Secret Whales - LOL - LCP Season Finals
